DateTime,P_Neg,P_Neu,P_Pos,P_Comp,Price
2017-11-13 05:00:00,0.04357777108930274,0.8678571423692885,0.08735971017429851,0.09957562657286914,6236.84
2017-11-13 06:00:00,0.04401754931674963,0.8625052935146528,0.09226686857449125,0.11146629389753049,6279.12
2017-11-13 07:00:00,0.041671559103173716,0.8630138466362146,0.09504430935125179,0.12059426749018347,6253.77
2017-11-13 08:00:00,0.03947674124769778,0.8752552176543987,0.08326653283963349,0.10367684160809526,6258.0
2017-11-13 09:00:00,0.04340712781584864,0.8637774089732151,0.09251857478406739,0.11381220178396226,6389.6
2017-11-13 10:00:00,0.04574993251746014,0.8638092016818881,0.09017916110537048,0.09829910677027194,6431.22
2017-11-13 11:00:00,0.04902304973917529,0.858254812276623,0.09246783212899196,0.09867710226664571,6520.05
2017-11-13 12:00:00,0.06462807473082781,0.8440805776763559,0.09086810896588621,0.06695118725186876,6651.45
2017-11-13 13:00:00,0.05374104322090051,0.853728420560803,0.09141414536601297,0.1006730084656889,6607.03
2017-11-13 14:00:00,0.06943109398578755,0.8398225418655744,0.0893866000142351,0.055873753485611515,6509.11
2017-11-13 15:00:00,0.0596922202106119,0.8464897473871437,0.09026188199762449,0.07946987161903962,6661.73
2017-11-13 16:00:00,0.052779922273140475,0.8517571966935689,0.09157385233949131,0.1010107698584345,6413.22
2017-11-13 17:00:00,0.06235790842523178,0.8398462664267132,0.0918932006545007,0.06872291162424891,6454.57
